Make,Model,Year,KM's driven,Price,Fuel,Registration city,Car documents,Assembly,Transmission,Condition,Seller Location
Suzuki,Cultus VXR,2004,30000,700000,Petrol,Lahore,Original,Local,Manual,Used,"Fateh Garh, Lahore"
KIA,Classic,2005,129049,550000,Petrol,Islamabad,Duplicate,Local,Manual,Used,"Sargodha, Punjab"
Suzuki,Mehran VXR,2008,80000,525000,Petrol,Karachi,Original,Local,Manual,Used,"Model Colony - Malir, Karachi"
Suzuki,Every,2016,119000,1650000,Petrol,Lahore,Original,Imported,Automatic,Used,"Others, Kot Addu"
Suzuki,Every,2023,85000,1450000,Petrol,Lahore,Original,Imported,Automatic,Used,"Sialkot - Bhagowal Road, Sialkot"
Daihatsu,Move,2020,120000,3300000,Petrol,Unregistered,Original,Imported,Automatic,Used,"G-10, Islamabad"
Toyota,Corolla GLI,2019,47000,4450000,Petrol,Karachi,Original,Local,Automatic,Used,"KLP Road, Sadiqabad"
Hyundai,Santro,2004,200000,840000,Petrol,Lahore,Original,Local,Manual,Used,"Fateh Garh, Lahore"
Honda,City Vario,2005,260000,1350000,Petrol,Karachi,Original,Local,Automatic,Used,"Jamshed Road, Karachi"
Honda,Civic Prosmetic,2017,92500,4070000,Petrol,Sindh,Original,Local,Automatic,Used,"Rasheedabad, Multan"
Toyota,Passo,2008,120000,1890000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Khanewal Road, Multan"
Daihatsu,Mira,2008,100000,1200000,Petrol,Lahore,Original,Imported,Automatic,Used,"Wahdat Road, Lahore"
Daihatsu,Cuore,2005,1234,615000,Petrol,Karachi,Original,Local,Manual,Used,"Clifton - Block 8, Karachi"
Suzuki,Mehran VXR,2007,120000,640000,Petrol,Lahore,Original,Local,Manual,Used,"Army Officers Colony, Rawalpindi"
Toyota,Corrolla Altis,2018,120000,4975000,Petrol,Lahore,Original,Local,Automatic,Used,"Park View City - Jade Block, Lahore"
Honda,City IVTEC,2018,43000,3660000,Petrol,Lahore,Original,Local,Automatic,Used,"Civil Lines, Karachi"
Mitsubishi,Minicab Bravo,2012,18000,1200000,Petrol,Karachi,Original,Imported,Automatic,Used,"Saharanpur Cooperative Housing Society, Karachi"
Daihatsu,Terios Kid,2007,186000,1450000,Petrol,Lahore,Original,Imported,Automatic,Used,"Lake City, Lahore"
Toyota,Corolla GLI,2015,123000,3500000,Petrol,Lahore,Original,Local,Automatic,Used,"Township - Sector C2, Lahore"
Suzuki,Every,2007,5000,950000,Petrol,Karachi,Original,Imported,Automatic,Used,"Nazimabad 3, Karachi"
Honda,City IVTEC,2011,140000,2499900,Petrol,Lahore,Original,Local,Manual,Used,"Gatwala Park Road, Faisalabad"
Suzuki,Cultus VXR,2012,100000,1210000,Petrol,Karachi,Original,Local,Manual,Used,"Askari iv, Karachi"
Suzuki,Mehran VXR,2006,99999,680000,Petrol,Lahore,Original,Imported,Manual,Used,"Misryal Road, Rawalpindi"
Suzuki,Alto,2006,75000,515000,Petrol,Karachi,Original,Imported,Manual,Used,"Gulshan-e-Iqbal, Karachi"
Honda,City IVTEC,2017,110000,2950000,Petrol,Punjab,Original,Local,Manual,Used,"Cantt, Lahore"
Honda,City Vario,2001,200000,870000,Petrol,Faisalabad,Original,Local,Manual,Used,"Sodiwal, Lahore"
Toyota,Altis Grande,2020,78000,5000000,Petrol,Sindh,Original,Imported,Manual,Used,"Others, Gambat"
Honda,City IDSI,2005,190000,1400000,Petrol,Lahore,Original,Local,Manual,Used,"Sabzazar Scheme - Block C, Lahore"
Honda,Civic Oriel,2007,143000,1575000,Petrol,Lahore,Original,Local,Automatic,Used,"Jhangi Syedan, Islamabad"
Toyota,Passo,2013,84000,2400000,Petrol,Karachi,Original,Imported,Automatic,Used,"North Nazimabad, Karachi"
Suzuki,Mehran VXR,2017,100000,1200000,Petrol,Lahore,Original,Local,Manual,Used,"Others, Muzaffargarh"
Hyundai,Santro,2005,200000,950000,Petrol,Lahore,Original,Imported,Manual,Used,"Wah Cantt, Wah"
Daihatsu,Mira,2018,56000,3300000,Petrol,Sindh,Original,Imported,Automatic,Used,"Malir Cantonment, Karachi"
Suzuki,Every,2017,151000,2675000,Petrol,Unregistered,Original,Imported,Automatic,Used,"Airport Road, Sialkot"
Toyota,Corolla GLI,2014,82000,3320000,Petrol,Karachi,Original,Local,Manual,Used,"Quetta, Balochistan"
Honda,City IVTEC,2018,65000,3380000,Petrol,Lahore,Original,Local,Manual,Used,"Bani Gala, Islamabad"
Suzuki,Every,2013,100000,1350000,Petrol,Lahore,Original,Imported,Automatic,Used,"Madina Syedan, Gujrat"
Toyota,Altis Grande,2016,92000,3900000,Petrol,Lahore,Original,Local,Automatic,Used,"McLeod Road, Lahore"
Hyundai,Santro,2006,1122,815000,Petrol,Lahore,Original,Local,Manual,Used,"Saddar, Faisalabad"
Suzuki,Ravi,2014,200000,600000,Petrol,Karachi,Original,Imported,Manual,Used,"Zaman Town, Karachi"
Toyota,Yaris,2023,16000,4600000,Petrol,Karachi,Original,Local,Automatic,Used,"Johar Town Phase 2, Lahore"
Toyota,Corrolla Altis,2012,115000,3450000,Petrol,Islamabad,Original,Local,Automatic,Used,"Kassowal, Chichawatni"
Toyota,Corrolla Altis,2014,130000,3350000,Petrol,Karachi,Original,Imported,Automatic,Used,"Gulistan-e-Jauhar - Block 4A, Karachi"
Honda,City Aspire,2013,50000,2850000,Petrol,Lahore,Original,Local,Automatic,Used,"Sabzazar Scheme - Block N, Lahore"
Toyota,Corrolla Altis,2015,85000,4375000,Petrol,Lahore,Original,Local,Automatic,Used,"Sabzazar, Lahore"
Daihatsu,Move,2014,124000,2150000,Petrol,Lahore,Original,Imported,Automatic,Used,"Johar Town Phase 2, Lahore"
KIA,Classic,2005,190000,670000,Petrol,Lahore,Original,Imported,Manual,Used,"Lahore Medical Housing Society, Lahore"
Daihatsu,Terios Kid,2009,80000,1300000,Petrol,Lahore,Original,Imported,Automatic,Used,"Khadim Ali Road, Sialkot"
Suzuki,Ravi,2015,336000,650000,Petrol,Multan,Original,Local,Manual,Used,"Lateef Bagh Housing Scheme, Mian Chunnu"
Honda,City IVTEC,2015,109000,2600000,Petrol,Lahore,Original,Local,Manual,Used,"Intizar Town, Taxila"
Daihatsu,Cuore,2008,141000,745000,Petrol,Karachi,Original,Local,Manual,Used,"Others, Chichawatni"
Daihatsu,Hijet,2016,178000,1100000,Petrol,Lahore,Original,Imported,Manual,Used,"Township - Sector B1, Lahore"
Suzuki,Alto,2007,100000,710000,CNG,Karachi,Original,Local,Manual,Used,"Jamia Millia Road, Karachi"
Suzuki,Mehran VXR,2008,3500,780000,Petrol,Lahore,Original,Imported,Manual,Used,"Kallar Syedan, Rawalpindi"
Toyota,Corrolla Altis,2021,34000,4800000,Petrol,Karachi,Original,Local,Manual,Used,"Nazimabad 1, Karachi"
Honda,City Aspire,2013,106500,2700000,Petrol,Lahore,Original,Local,Automatic,Used,"DHA Phase 4, Lahore"
Honda,City IVTEC,2018,93000,3350000,Petrol,Lahore,Original,Local,Manual,Used,"Johar Town, Lahore"
Suzuki,Mehran VXR,2006,90000,660000,Petrol,Rawalpindi,Original,Local,Manual,Used,"Sihala, Islamabad"
Toyota,Corolla GLI,2002,153000,1299000,Petrol,Lahore,Original,Local,Manual,Used,"Islampura, Lahore"
KIA,Picanto,2008,136000,750000,Petrol,Karachi,Original,Imported,Manual,Used,"Taunsa, Dera Ghazi Khan"
KIA,Picanto,2021,38600,2590000,Petrol,Karachi,Original,Imported,Manual,Used,"Hasrat Mohani Colony, Karachi"
Daihatsu,Hijet,2017,100000,1350000,Petrol,Lahore,Original,Imported,Automatic,Used,"Manga Mandi, Lahore"
Hyundai,Santro,2006,137000,1000000,Petrol,Lahore,Original,Local,Manual,Used,"Liaquat Town, Faisalabad"
Daihatsu,Cuore,2007,100000,610000,Petrol,Karachi,Original,Local,Automatic,Used,"Gulshan-e-Iqbal, Karachi"
Suzuki,Ravi,2017,90000,1100000,Petrol,Rawalpindi,Original,Local,Manual,Used,"F-16, Islamabad"
Suzuki,Wagon R,2023,7700,2975000,Petrol,Unregistered,Original,Local,Manual,Used,"Mall Road, Lahore"
Daihatsu,Cuore,2004,130000,765000,Petrol,Karachi,Original,Imported,Automatic,Used,"State Life Housing Phase 1, Lahore"
Honda,City Aspire,2002,102700,840000,Petrol,Multan,Original,Local,Manual,Used,"Millat Road, Faisalabad"
Daihatsu,Cuore,2011,142500,1190000,Petrol,Lahore,Original,Local,Manual,Used,"Jail Road, Faisalabad"
Honda,City IVTEC,2016,110336,3400000,Petrol,Lahore,Original,Local,Manual,Used,"Faisalabad, Punjab"
Suzuki,Baleno,2000,123456,930000,Petrol,Mardan,Original,Imported,Manual,Used,"Canal Road, Mardan"
Suzuki,Bolan,2009,70000,850000,Petrol,Islamabad,Original,Local,Manual,Used,"Jhelum Road, Chakwal"
Suzuki,Wagon R,2022,20000,3150000,Petrol,Lahore,Original,Local,Manual,Used,"Canal Bank Housing Scheme, Lahore"
Suzuki,Bolan,2019,110000,1460000,Petrol,Rawalpindi,Original,Local,Manual,Used,"Kahuta, Rawalpindi"
Toyota,Corolla GLI,2015,72000,3300000,Petrol,Karachi,Original,Local,Manual,Used,"Zaheer Colony, Matli"
Honda,City IVTEC,2014,136499,2575000,Petrol,Karachi,Original,Local,Manual,Used,"DHA Phase 5, Karachi"
Toyota,Corrolla Altis,2006,111222,1675000,Petrol,Lahore,Original,Local,Manual,Used,"TIP Housing Society, Haripur"
Suzuki,Swift,2011,121000,1525000,Petrol,Karachi,Original,Local,Manual,Used,"Cantt, Hyderabad"
Daihatsu,Terios Kid,2007,12345,1295000,Petrol,Karachi,Original,Imported,Automatic,Used,"Azizabad, Karachi"
Daihatsu,Mira,2014,95000,2430000,Petrol,Karachi,Original,Imported,Automatic,Used,"Jamshed Road, Karachi"
Mitsubishi,Pajero Mini,2006,160000,965000,Petrol,Lahore,Original,Local,Manual,Used,"Pallandri, Azad Kashmir"
Toyota,Yaris,2021,47000,3700000,Petrol,Karachi,Original,Local,Manual,Used,"Airport, Karachi"
KIA,Picanto,2021,35000,3650000,Petrol,Punjab,Original,Local,Automatic,Used,"Bahria Town Phase 4, Rawalpindi"
Honda,City IVTEC,2006,90000,1775000,Petrol,Lahore,Original,Local,Manual,Used,"Islamabad Expressway, Islamabad"
Honda,City IVTEC,2001,215000,1300000,Petrol,Lahore,Original,Imported,Automatic,Used,"Bhara kahu, Islamabad"
Toyota,Corolla GLI,2015,100000,3200000,Petrol,Karachi,Original,Imported,Manual,Used,"Shahbaz Town, Quetta"
Toyota,Corolla GLI,2013,146000,2920000,Petrol,Islamabad,Original,Local,Manual,Used,"Tauheed Colony, Abbottabad"
Suzuki,Wagon R,2018,70000,2300000,Petrol,Lahore,Original,Local,Manual,Used,"Nag Shah, Multan"
Suzuki,Alto,2006,260448,810000,Petrol,Islamabad,Original,Local,Manual,Used,"Faisal Iqbal Town, Wah"
Suzuki,Bolan,2013,75000,850000,Petrol,Lahore,Original,Local,Manual,Used,"Mansoorabad, Faisalabad"
Toyota,Yaris,2020,77230,4230000,Petrol,Punjab,Original,Imported,Manual,Used,"Manga Mandi, Lahore"
Hyundai,Santro,2003,1234,695000,CNG,Sindh,Original,Imported,Manual,Used,"G-11/3, Islamabad"
Suzuki,Cultus VXR,2022,11500,3300000,Petrol,Karachi,Original,Local,Manual,Used,"Federal B Area, Karachi"
Suzuki,Alto,2015,73600,2345000,Petrol,Karachi,Original,Imported,Automatic,Used,"Pechs I, Karachi"
Honda,Civic Prosmetic,2008,137000,1870000,Petrol,Lahore,Original,Local,Automatic,Used,"Faizabad, Rawalpindi"
Daihatsu,Mira,2014,78000,2600000,Petrol,Karachi,Original,Imported,Automatic,Used,"Scheme 33, Karachi"
Toyota,Yaris,2022,47718,4900000,Petrol,Islamabad,Original,Local,Automatic,Used,"Ghauri Town, Islamabad"
Honda,City IVTEC,2016,97000,3390000,Petrol,Islamabad,Original,Local,Manual,Used,"Bahria Enclave, Islamabad"
Daihatsu,Mira,2011,99000,2090000,Petrol,Lahore,Original,Imported,Automatic,Used,"Khayaban-e-Amin - Block N, Lahore"
Daihatsu,Cuore,2008,124000,750000,Petrol,Karachi,Original,Imported,Manual,Used,"New Karachi - Sector 3, Karachi"
Toyota,Corolla GLI,2018,59000,4250000,Petrol,Islamabad,Original,Local,Automatic,Used,"H-13, Islamabad"
Changan,Alsvin,2022,27000,4050000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Jhangi Syedan, Islamabad"
Daihatsu,Hijet,2014,200000,1180000,Petrol,Lahore,Original,Imported,Automatic,Used,"Bharath, Sialkot"
Honda,Civic Prosmetic,2000,150000,1350000,Petrol,Peshawar,Original,Local,Automatic,Used,"Ring Road, Peshawar"
Toyota,Corolla XLI,2013,200000,2750000,Petrol,Lahore,Original,Local,Manual,Used,"Ali Park, Lahore"
Toyota,Corrolla Altis,2018,67900,4500000,Petrol,Karachi,Original,Local,Automatic,Used,"Shujabad, Multan"
Daihatsu,Hijet,2007,177850,1250000,Petrol,Lahore,Original,Imported,Manual,Used,"Bhimber Road, Gujrat"
Daihatsu,Mira,2016,140000,2000000,Petrol,Lahore,Original,Imported,Automatic,Used,"Township - Sector A2, Lahore"
KIA,Picanto,2022,30000,3650000,Petrol,Islamabad,Original,Local,Automatic,Used,"Attock, Punjab"
Daihatsu,Hijet,2011,77000,1600000,Petrol,Karachi,Original,Imported,Automatic,Used,"Federal B Area, Karachi"
Daihatsu,Mira,2012,97000,2150000,Petrol,Sindh,Original,Imported,Automatic,Used,"PECHS, Karachi"
Suzuki,Mehran VXR,2016,12345,1040000,Petrol,Lahore,Original,Local,Manual,Used,"Chowk Kumharanwala, Multan"
Toyota,Yaris,2022,75000,4300000,Petrol,Islamabad,Original,Local,Automatic,Used,"Shumali Mohalla Road, Jhelum"
Suzuki,Every,2019,224000,1550000,Petrol,Lahore,Original,Imported,Automatic,Used,"Airport, Karachi"
Toyota,Corolla GLI,2009,200000,2200000,Petrol,Lahore,Original,Local,Manual,Used,"Mughalpura, Lahore"
Suzuki,Bolan,2006,58965,650000,Petrol,Peshawar,Original,Local,Manual,Used,"Regi Model Town, Peshawar"
Suzuki,Bolan,2017,60000,949000,Petrol,Karachi,Original,Local,Manual,Used,"University Road, Karachi"
Hyundai,Santro,2007,100000,1000000,Petrol,Lahore,Original,Local,Manual,Used,"Jaranwala, Faisalabad"
Toyota,Corolla XLI,2017,54149,3820000,Petrol,Lahore,Original,Local,Manual,Used,"Satiana Road, Faisalabad"
Suzuki,Every,2007,140000,1345000,Petrol,Karachi,Original,Imported,Automatic,Used,"Lucknow Society, Karachi"
Suzuki,Bolan,2011,70000,715000,Petrol,Lahore,Original,Local,Manual,Used,"Block C, Okara"
Changan,Karvaan,2023,19800,2450000,Petrol,Punjab,Original,Local,Manual,Used,"DHA Phase 4, Lahore"
Honda,City IVTEC,2010,111111,3000000,Petrol,Islamabad,Original,Imported,Manual,Used,"Chichawatni Burewala Road, Chichawatni"
Daihatsu,Cuore,2008,100000,875000,Petrol,Lahore,Original,Local,Manual,Used,"Kot Khadim Ali Shah, Sahiwal"
Hyundai,Santro,2003,137000,825000,Petrol,Karachi,Original,Local,Manual,Used,"Awan Town, Lahore"
Honda,City IDSI,2003,150000,1075000,Petrol,Lahore,Original,Local,Manual,Used,"Islamabad Expressway, Islamabad"
Mitsubishi,Minicab Bravo,2018,91000,1230000,Petrol,Lahore,Original,Imported,Automatic,Used,"Garhi Shahu, Lahore"
Suzuki,Bolan,2015,78000,1125000,Petrol,Lahore,Original,Local,Manual,Used,"Saddar, Rawalpindi"
Daihatsu,Cuore,2008,100000,665000,Petrol,Karachi,Original,Local,Manual,Used,"Gulistan-e-Jauhar Block 13, Karachi"
Toyota,Passo,2014,215000,3000000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Gulberg, Peshawar"
Toyota,Yaris,2021,37000,4500000,Petrol,Islamabad,Original,Imported,Automatic,Used,Pakistan
Honda,Civic Prosmetic,2012,190666,2390000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Dhok Chiragh Din, Rawalpindi"
Suzuki,Bolan,2007,98000,770000,CNG,Karachi,Original,Local,Manual,Used,"DHA Phase 7 Extension, Karachi"
Honda,Civic Prosmetic,2004,200000,1980000,Petrol,Lahore,Original,Local,Automatic,Used,"KDA Kohat, Kohat"
Changan,Alsvin,2021,17800,3700000,Petrol,Karachi,Original,Imported,Automatic,Used,"Gulistan-e-Jauhar Block 18, Karachi"
Daihatsu,Hijet,2018,129000,1250000,Petrol,Lahore,Original,Imported,Automatic,Used,"Hajipura Road, Sialkot"
Changan,Karvaan,2022,33000,2325000,Petrol,Punjab,Original,Local,Manual,Used,"Anarkali Bazar, Sargodha"
Honda,City IDSI,2003,222000,1050000,Petrol,Karachi,Original,Local,Manual,Used,"Model Colony - Malir, Karachi"
Toyota,Corolla XLI,2013,131000,2280000,Petrol,Lahore,Original,Local,Manual,Used,"Tipu Road, Rawalpindi"
Toyota,Corolla XLI,2009,80000,2100000,Petrol,Karachi,Original,Local,Manual,Used,"Topi, Swabi"
Honda,City IVTEC,2011,150000,2190000,Petrol,Karachi,Original,Local,Manual,Used,"Allama Iqbal Town, Bahawalpur"
Honda,City IDSI,2002,250000,1450000,Petrol,Lahore,Original,Local,Manual,Used,"G-11, Islamabad"
Suzuki,Bolan,2019,90000,1400000,Petrol,Lahore,Original,Imported,Manual,Used,"Township, Lahore"
Changan,Karvaan,2021,21000,2020000,Petrol,Karachi,Original,Local,Manual,Used,"North Karachi, Karachi"
FAW,X-PV,2016,50000,1075000,Petrol,Lahore,Original,Imported,Manual,Used,"Sher Shah Colony, Lahore"
Daihatsu,Cuore,2002,12345,600000,Petrol,Mirpur,Original,Imported,Manual,Used,"DAV College Road, Rawalpindi"
Suzuki,Alto,2005,99999,620000,Petrol,Karachi,Original,Local,Manual,Used,"Scheme 33, Karachi"
Honda,Civic Oriel,2011,98500,1999000,Petrol,Lahore,Original,Imported,Manual,Used,"Airport Road, Sialkot"
Toyota,Yaris,2020,123456,4050000,Petrol,Islamabad,Original,Local,Automatic,Used,"Charsadda Road, Charsadda"
Suzuki,Baleno,2002,375000,1030000,Petrol,Lahore,Original,Imported,Manual,Used,"Peoples Colony, Gujranwala"
Daihatsu,Cuore,2000,123456,570000,Petrol,Lahore,Original,Imported,Manual,Used,"Shahdara, Lahore"
KIA,Picanto,2021,51000,2675000,Petrol,Islamabad,Original,Local,Automatic,Used,"Marghzar Officers Colony, Lahore"
Honda,Civic Prosmetic,2005,116000,1545000,Petrol,Lahore,Original,Local,Automatic,Used,"Liberty Market, Lahore"
KIA,Spectra,2001,145000,765000,Petrol,Islamabad,Original,Local,Manual,Used,"Gulzar-e-Quaid Housing Society, Rawalpindi"
KIA,Sportage,2003,150000,1200000,Petrol,Karachi,Original,Imported,Manual,Used,"Gulshan-e-Iqbal Town, Karachi"
Suzuki,Every,2012,100000,1600000,Petrol,Lahore,Original,Imported,Automatic,Used,"Others, Daska"
Honda,City IVTEC,2015,86500,2975000,Petrol,Lahore,Original,Local,Manual,Used,"Military Accounts Housing Society, Lahore"
Daihatsu,Hijet,2015,74000,2050000,Petrol,Karachi,Original,Imported,Automatic,Used,"Abul Hassan Isphani Road, Karachi"
Honda,Civic Oriel,2009,182000,2200000,Petrol,Lahore,Original,Local,Manual,Used,"Badami Bagh, Lahore"
Toyota,Corolla GLI,2009,250000,2125000,Petrol,Faisalabad,Original,Local,Manual,Used,"Clock Tower 8 Bazar, Faisalabad"
Suzuki,Bolan,2010,100000,625000,Petrol,Karachi,Original,Local,Manual,Used,"Gulistan-e-Jauhar Block 15, Karachi"
Honda,City Aspire,2019,41555,4000000,Petrol,Lahore,Original,Local,Automatic,Used,"Model Town, Lahore"
Honda,City IVTEC,2017,75000,3175000,Petrol,Lahore,Original,Local,Manual,Used,"Gajju Matah, Lahore"
Suzuki,Baleno,2001,150000,700000,Petrol,Lahore,Original,Imported,Manual,Used,"Khurrianwala Town, Faisalabad"
Toyota,Corolla GLI,2015,87000,3300000,Petrol,Sindh,Original,Local,Manual,Used,"Malir, Karachi"
Suzuki,Alto,2023,8400,2860000,Petrol,Punjab,Original,Local,Automatic,Used,"Bosan Road, Multan"
FAW,X-PV,2015,12345,685000,Petrol,Lahore,Original,Local,Manual,Used,"Dream Land Housing Society, Chishtian Mandi"
Honda,City IVTEC,2016,43000,3200000,Petrol,Lahore,Original,Local,Manual,Used,"Johar Town Phase 2, Lahore"
Honda,City Aspire,2014,97000,2760000,Petrol,Lahore,Original,Local,Manual,Used,"Samanabad, Lahore"
Honda,City Vario,2003,12000,1500000,Petrol,Karachi,Original,Local,Automatic,Used,"Garden West, Karachi"
Suzuki,Bolan,2018,55000,1350000,Petrol,Lahore,Original,Local,Manual,Used,"F-11, Islamabad"
Toyota,Corrolla Altis,2006,149940,1665000,Petrol,Karachi,Original,Local,Manual,Used,"Gulshan-e-Iqbal, Karachi"
Honda,City IVTEC,2001,150000,700000,Petrol,Karachi,Original,Local,Manual,Used,"Shah Faisal Colony, Karachi"
Daihatsu,Cuore,2009,100000,870000,Petrol,Karachi,Original,Local,Manual,Used,"Korangi Creek Cantonment, Karachi"
Honda,City Aspire,2014,200100,2800000,Petrol,Lahore,Original,Local,Automatic,Used,"Zulfiqar Town, Peshawar"
Hyundai,Santro,2006,130000,980000,Petrol,Lahore,Original,Local,Manual,Used,"PWD Housing Scheme, Islamabad"
Honda,City Aspire,2016,85000,3470000,Petrol,Lahore,Original,Local,Automatic,Used,"Johar Town, Lahore"
Suzuki,Bolan,2018,80000,1120000,Petrol,Karachi,Original,Local,Manual,Used,"Navy Housing Scheme Karsaz Phase-2, Karachi"
Daihatsu,Mira,2017,72000,3065000,Petrol,Karachi,Original,Imported,Automatic,Used,"Gulshan-e-Iqbal, Karachi"
Suzuki,Mehran VXR,2016,120000,1185000,Petrol,Multan,Original,Local,Manual,Used,"Block 33, Dera Ghazi Khan"
Suzuki,Wagon R,2014,150000,1530000,Petrol,Sindh,Original,Local,Manual,Used,"Abdullah Garden, Faisalabad"
Mitsubishi,Pajero Mini,2000,25252,1100000,CNG,Karachi,Original,Imported,Manual,Used,"GT Road, Peshawar"
Hyundai,Santro,2005,250000,670000,Petrol,Jhelum,Original,Local,Manual,Used,"Wah Cantt, Wah"
Suzuki,Bolan,2008,100000,560000,Petrol,Karachi,Original,Local,Manual,Used,"Saudabad, Karachi"
Mitsubishi,Lancer,2006,123456,1490000,Petrol,Faisalabad,Original,Imported,Manual,Used,"Karim Town, Faisalabad"
Hyundai,Santro,2004,100000,850000,Petrol,Karachi,Original,Local,Manual,Used,"Chungi No 1, Multan"
Suzuki,Mehran VXR,2014,70000,990000,Petrol,Lahore,Original,Local,Manual,Used,"Circular Road, Sialkot"
Suzuki,Wagon R,2021,22030,2915000,Petrol,Punjab,Original,Local,Manual,Used,"Samanabad, Faisalabad"
Daihatsu,Cuore,2003,50000,700000,Petrol,Faisalabad,Original,Imported,Manual,Used,"Garden Town, Multan"
Toyota,Yaris,2020,21500,4375000,Petrol,Punjab,Original,Local,Automatic,Used,"Satellite Town, Hasilpur"
Suzuki,Wagon R,2016,83000,1900000,Petrol,Sialkot,Original,Local,Manual,Used,"Fateh Garh Town, Sialkot"
Suzuki,Alto,2009,12345,1150000,Petrol,Karachi,Original,Local,Automatic,Used,"Scheme 33, Karachi"
Toyota,Corrolla Altis,2019,35000,4650000,Petrol,Lahore,Original,Local,Automatic,Used,"Bahria Orchard Phase 1, Lahore"
Changan,Alsvin,2021,58000,3400000,Petrol,Karachi,Original,Local,Automatic,Used,"PECHS, Karachi"
Honda,City Aspire,2014,98000,2750000,Petrol,Islamabad,Original,Local,Automatic,Used,"Islamabad Expressway, Islamabad"
Honda,City Aspire,2020,90000,4000000,Petrol,Lahore,Original,Imported,Automatic,Used,"Johar Town, Lahore"
Daihatsu,Move,2012,76698,1825000,Petrol,Lahore,Original,Imported,Automatic,Used,"Bahria Town, Lahore"
Honda,Civic Oriel,2017,70000,4450000,Petrol,Sindh,Original,Local,Automatic,Used,"Amir Khusro, Karachi"
Honda,Civic Prosmetic,2005,88000,1600000,Petrol,Multan,Original,Local,Automatic,Used,"Gulgasht Colony, Multan"
Hyundai,Santro,2006,75500,866000,Petrol,Faisalabad,Original,Local,Manual,Used,"Jaranwala, Faisalabad"
Daihatsu,Hijet,2016,200000,1150000,Petrol,Lahore,Original,Imported,Manual,Used,"Munshi Mohalla, Mandi Bahauddin"
Suzuki,Alto,2007,180000,640000,Petrol,Karachi,Original,Local,Manual,Used,"North Karachi, Karachi"
Suzuki,Every,2014,191619,1650000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Sangar Town, Rawalpindi"
